timestamp,node_id,voltage,neighbor1_voltage,neighbor2_voltage,neighbor_mean,neighbor_variance,difference_from_neighbors,voltage_ratio,label,scenario_type
2026-03-11 11:48:17.514932,substation_006,90.28,98.83,110.54,104.68,34.3261,14.41,0.8624,0,genuine_fault
2026-03-11 11:48:18.014932,substation_035,230.96,230.57,230.58,230.57,0.0001,0.39,1.0017,0,normal
2026-03-11 11:48:18.514932,substation_021,229.95,234.64,232.44,233.54,1.2123,3.58,0.9847,0,normal
2026-03-11 11:48:19.014932,substation_034,182.6,185.62,186.98,186.3,0.4608,3.7,0.9801,0,genuine_fault
2026-03-11 11:48:19.514932,substation_010,116.68,229.45,228.19,228.82,0.3985,112.15,0.5099,1,fdi_attack
2026-03-11 11:48:20.014932,substation_017,373.08,229.33,229.74,229.54,0.0414,143.54,1.6254,1,fdi_attack
2026-03-11 11:48:20.514932,substation_024,90.16,102.62,93.36,97.99,21.4358,7.84,0.92,0,genuine_fault
2026-03-11 11:48:21.014932,substation_037,230.03,229.42,230.17,229.8,0.1408,0.23,1.001,0,normal
2026-03-11 11:48:21.514932,substation_028,112.96,137.03,131.16,134.1,8.6108,21.14,0.8424,0,genuine_fault
2026-03-11 11:48:22.014932,substation_012,175.54,177.72,184.92,181.32,12.9405,5.78,0.9681,0,genuine_fault
2026-03-11 11:48:22.514932,substation_016,229.62,229.72,227.74,228.73,0.9804,0.89,1.0039,0,normal
2026-03-11 11:48:23.014932,substation_040,185.72,196.78,195.04,195.91,0.7559,10.19,0.948,0,genuine_fault
2026-03-11 11:48:23.514932,substation_047,115.54,143.96,122.28,133.12,117.5258,17.58,0.8679,0,genuine_fault
2026-03-11 11:48:24.014932,substation_049,162.36,182.47,179.76,181.12,1.8292,18.76,0.8964,0,genuine_fault
2026-03-11 11:48:24.514932,substation_030,288.54,227.18,227.06,227.12,0.0034,61.42,1.2704,1,fdi_attack
2026-03-11 11:48:25.014932,substation_045,90.52,102.22,128.26,115.24,169.5351,24.72,0.7855,0,genuine_fault
2026-03-11 11:48:25.514932,substation_021,193.57,200.43,200.11,200.27,0.0241,6.7,0.9666,0,genuine_fault
2026-03-11 11:48:26.014932,substation_043,125.23,134.5,146.44,140.47,35.6436,15.25,0.8915,0,genuine_fault
2026-03-11 11:48:26.514932,substation_002,231.38,229.63,230.19,229.91,0.0795,1.47,1.0064,0,normal
2026-03-11 11:48:27.014932,substation_029,146.27,230.63,229.28,229.96,0.4614,83.69,0.6361,1,fdi_attack
2026-03-11 11:48:27.514932,substation_018,230.36,230.19,231.5,230.84,0.434,0.48,0.9979,0,normal
2026-03-11 11:48:28.014932,substation_013,225.42,228.96,226.29,227.62,1.7881,2.2,0.9903,0,normal
2026-03-11 11:48:28.514932,substation_024,229.28,224.62,229.84,227.23,6.799,2.05,1.009,0,normal
2026-03-11 11:48:29.014932,substation_025,408.24,232.68,229.01,230.84,3.3762,177.39,1.7685,1,fdi_attack
2026-03-11 11:48:29.514932,substation_004,83.11,88.16,103.78,95.97,60.9675,12.86,0.866,0,genuine_fault
2026-03-11 11:48:30.014932,substation_039,172.13,229.57,230.64,230.11,0.2885,57.98,0.748,1,fdi_attack
2026-03-11 11:48:30.514932,substation_014,0.0,231.38,229.61,230.49,0.7894,230.49,0.0,1,fdi_attack
2026-03-11 11:48:31.014932,substation_006,229.75,227.6,229.51,228.55,0.9161,1.19,1.0052,0,normal
2026-03-11 11:48:31.514932,substation_002,0.0,232.37,230.43,231.4,0.9375,231.4,0.0,1,fdi_attack
2026-03-11 11:48:32.014932,substation_017,65.12,232.43,229.3,230.87,2.4533,165.75,0.2821,1,fdi_attack
2026-03-11 11:48:32.514932,substation_040,227.99,226.97,232.72,229.85,8.269,1.85,0.9919,0,normal
2026-03-11 11:48:33.014932,substation_017,217.24,222.59,220.86,221.72,0.7521,4.49,0.9798,0,genuine_fault
2026-03-11 11:48:33.514932,substation_049,0.0,226.59,232.55,229.57,8.8888,229.57,0.0,1,fdi_attack
2026-03-11 11:48:34.014932,substation_003,0.0,231.06,229.24,230.15,0.8283,230.15,0.0,1,fdi_attack
2026-03-11 11:48:34.514932,substation_048,106.69,228.31,229.56,228.93,0.3915,122.24,0.466,1,fdi_attack
2026-03-11 11:48:35.014932,substation_043,123.63,133.24,143.13,138.18,24.4462,14.55,0.8947,0,genuine_fault
2026-03-11 11:48:35.514932,substation_028,230.64,228.4,229.59,229.0,0.3563,1.65,1.0072,0,normal
2026-03-11 11:48:36.014932,substation_026,225.85,231.36,233.81,232.58,1.4996,6.73,0.9711,0,normal
2026-03-11 11:48:36.514932,substation_005,229.86,228.61,228.24,228.43,0.035,1.43,1.0063,0,normal
2026-03-11 11:48:37.014932,substation_013,87.82,116.93,94.29,105.61,128.2319,17.79,0.8315,0,genuine_fault
2026-03-11 11:48:37.514932,substation_010,227.76,229.61,227.12,228.37,1.5464,0.61,0.9973,0,normal
2026-03-11 11:48:38.014932,substation_015,147.31,167.55,156.2,161.88,32.2022,14.57,0.91,0,genuine_fault
2026-03-11 11:48:38.514932,substation_044,229.44,228.21,231.99,230.1,3.5601,0.66,0.9971,0,normal
2026-03-11 11:48:39.014932,substation_042,403.67,230.95,230.85,230.9,0.0024,172.76,1.7482,1,fdi_attack
2026-03-11 11:48:39.514932,substation_045,193.17,190.18,202.48,196.33,37.799,3.16,0.9839,0,genuine_fault
2026-03-11 11:48:40.014932,substation_044,114.0,125.7,134.74,130.22,20.4466,16.22,0.8754,0,genuine_fault
2026-03-11 11:48:40.514932,substation_013,231.05,229.38,231.77,230.58,1.4295,0.47,1.0021,0,normal
2026-03-11 11:48:41.014932,substation_003,387.81,231.85,230.64,231.24,0.3667,156.57,1.6771,1,fdi_attack
2026-03-11 11:48:41.514932,substation_045,0.0,229.05,229.62,229.34,0.0827,229.34,0.0,1,fdi_attack
2026-03-11 11:48:42.014932,substation_038,0.0,230.49,228.66,229.58,0.8425,229.58,0.0,1,fdi_attack
2026-03-11 11:48:42.514932,substation_001,213.9,216.98,218.42,217.7,0.5125,3.8,0.9825,0,genuine_fault
2026-03-11 11:48:43.014932,substation_037,126.56,154.29,127.39,140.84,180.8997,14.28,0.8986,0,genuine_fault
2026-03-11 11:48:43.514932,substation_047,231.16,232.45,233.71,233.08,0.3986,1.92,0.9918,0,normal
2026-03-11 11:48:44.014932,substation_034,226.45,229.1,230.97,230.03,0.8714,3.58,0.9844,0,normal
2026-03-11 11:48:44.514932,substation_002,182.65,187.07,192.92,190.0,8.5572,7.35,0.9613,0,genuine_fault
2026-03-11 11:48:45.014932,substation_049,180.51,181.86,189.16,185.51,13.3244,5.0,0.973,0,genuine_fault
2026-03-11 11:48:45.514932,substation_021,38.57,229.84,230.6,230.22,0.1429,191.65,0.1675,1,fdi_attack
2026-03-11 11:48:46.014932,substation_042,227.42,229.02,232.44,230.73,2.926,3.31,0.9856,0,normal
2026-03-11 11:48:46.514932,substation_045,0.0,233.98,230.0,231.99,3.9522,231.99,0.0,1,fdi_attack
2026-03-11 11:48:47.014932,substation_027,163.05,182.45,164.94,173.69,76.6578,10.64,0.9387,0,genuine_fault
2026-03-11 11:48:47.514932,substation_023,227.27,227.74,227.57,227.65,0.0069,0.39,0.9983,0,normal
2026-03-11 11:48:48.014932,substation_012,411.22,232.49,227.22,229.85,6.9464,181.36,1.789,1,fdi_attack
2026-03-11 11:48:48.514932,substation_029,226.81,232.64,230.15,231.4,1.5612,4.59,0.9802,0,normal
2026-03-11 11:48:49.014932,substation_035,230.15,231.72,230.95,231.34,0.1487,1.18,0.9949,0,normal
2026-03-11 11:48:49.514932,substation_033,344.73,228.67,230.52,229.59,0.8577,115.14,1.5015,1,fdi_attack
2026-03-11 11:48:50.014932,substation_005,134.71,138.28,138.8,138.54,0.0671,3.83,0.9724,0,genuine_fault
2026-03-11 11:48:50.514932,substation_045,121.38,135.06,150.12,142.59,56.6892,21.21,0.8512,0,genuine_fault
2026-03-11 11:48:51.014932,substation_007,375.78,231.02,226.02,228.52,6.2298,147.26,1.6444,1,fdi_attack
2026-03-11 11:48:51.514932,substation_005,213.55,215.6,215.98,215.79,0.0356,2.24,0.9896,0,genuine_fault
2026-03-11 11:48:52.014932,substation_012,0.0,232.65,230.09,231.37,1.6421,231.37,0.0,1,fdi_attack
2026-03-11 11:48:52.514932,substation_006,0.0,233.14,230.99,232.06,1.1546,232.06,0.0,1,fdi_attack
2026-03-11 11:48:53.014932,substation_033,320.03,230.58,227.81,229.19,1.9251,90.84,1.3963,1,fdi_attack
2026-03-11 11:48:53.514932,substation_030,121.72,148.6,135.73,142.17,41.4087,20.44,0.8562,0,genuine_fault
2026-03-11 11:48:54.014932,substation_026,230.73,229.7,228.0,228.85,0.7245,1.88,1.0082,0,normal
2026-03-11 11:48:54.514932,substation_000,304.44,231.71,227.1,229.4,5.2991,75.04,1.3271,1,fdi_attack
2026-03-11 11:48:55.014932,substation_045,231.18,227.89,228.38,228.14,0.0598,3.04,1.0133,0,normal
2026-03-11 11:48:55.514932,substation_009,163.58,174.33,178.98,176.66,5.415,13.08,0.926,0,genuine_fault
2026-03-11 11:48:56.014932,substation_036,198.91,199.06,204.45,201.75,7.258,2.84,0.9859,0,genuine_fault
2026-03-11 11:48:56.514932,substation_049,0.0,229.0,229.08,229.04,0.0019,229.04,0.0,1,fdi_attack
2026-03-11 11:48:57.014932,substation_020,190.09,195.74,195.54,195.64,0.0105,5.55,0.9716,0,genuine_fault
2026-03-11 11:48:57.514932,substation_049,131.68,153.89,162.03,157.96,16.5631,26.28,0.8336,0,genuine_fault
2026-03-11 11:48:58.014932,substation_002,122.27,126.53,147.17,136.85,106.4983,14.58,0.8935,0,genuine_fault
2026-03-11 11:48:58.514932,substation_039,82.64,114.25,91.38,102.82,130.7939,20.18,0.8037,0,genuine_fault
2026-03-11 11:48:59.014932,substation_003,420.51,228.44,229.06,228.75,0.0982,191.76,1.8383,1,fdi_attack
2026-03-11 11:48:59.514932,substation_046,229.32,233.1,230.28,231.69,1.9792,2.37,0.9898,0,normal
2026-03-11 11:49:00.014932,substation_044,232.9,226.42,227.79,227.11,0.4702,5.79,1.0255,0,normal
2026-03-11 11:49:00.514932,substation_005,233.16,230.28,232.17,231.23,0.8914,1.93,1.0084,0,normal
2026-03-11 11:49:01.014932,substation_028,206.61,208.03,203.73,205.88,4.6302,0.73,1.0036,0,genuine_fault
2026-03-11 11:49:01.514932,substation_027,35.84,229.86,229.22,229.54,0.101,193.7,0.1561,1,fdi_attack
2026-03-11 11:49:02.014932,substation_001,347.26,232.84,229.9,231.37,2.169,115.89,1.5009,1,fdi_attack
2026-03-11 11:49:02.514932,substation_015,335.26,229.64,231.35,230.5,0.7295,104.77,1.4545,1,fdi_attack
2026-03-11 11:49:03.014932,substation_027,53.14,228.72,230.74,229.73,1.0174,176.59,0.2313,1,fdi_attack
2026-03-11 11:49:03.514932,substation_041,386.78,229.45,231.57,230.51,1.1266,156.27,1.6779,1,fdi_attack
2026-03-11 11:49:04.014932,substation_038,228.44,231.07,231.16,231.11,0.0018,2.68,0.9884,0,normal
2026-03-11 11:49:04.514932,substation_006,230.07,232.68,231.55,232.12,0.3182,2.04,0.9912,0,normal
2026-03-11 11:49:05.014932,substation_042,98.67,136.49,111.44,123.97,156.8951,25.29,0.796,0,genuine_fault
2026-03-11 11:49:05.514932,substation_040,231.04,230.32,229.64,229.98,0.1135,1.06,1.0046,0,normal
2026-03-11 11:49:06.014932,substation_009,0.0,231.37,226.27,228.82,6.5177,228.82,0.0,1,fdi_attack
2026-03-11 11:49:06.514932,substation_018,228.82,231.15,226.19,228.67,6.1345,0.15,1.0007,0,normal
2026-03-11 11:49:07.014932,substation_007,229.67,231.94,231.73,231.84,0.011,2.16,0.9907,0,normal
2026-03-11 11:49:07.514932,substation_009,232.26,231.18,231.64,231.41,0.0538,0.85,1.0037,0,normal
2026-03-11 11:49:08.014932,substation_032,400.54,228.62,230.82,229.72,1.2023,170.82,1.7436,1,fdi_attack
2026-03-11 11:49:08.514932,substation_023,0.0,228.02,228.07,228.05,0.0005,228.05,0.0,1,fdi_attack
2026-03-11 11:49:09.014932,substation_032,229.62,228.15,226.95,227.55,0.3611,2.07,1.0091,0,normal
2026-03-11 11:49:09.514932,substation_017,231.8,226.61,227.52,227.07,0.2102,4.74,1.0209,0,normal
2026-03-11 11:49:10.014932,substation_023,152.98,175.96,160.52,168.24,59.6224,15.26,0.9093,0,genuine_fault
2026-03-11 11:49:10.514932,substation_012,229.7,229.78,230.74,230.26,0.2289,0.56,0.9976,0,normal
2026-03-11 11:49:11.014932,substation_004,229.55,229.59,229.61,229.6,0.0001,0.05,0.9998,0,normal
2026-03-11 11:49:11.514932,substation_003,0.0,226.86,226.5,226.68,0.0326,226.68,0.0,1,fdi_attack
2026-03-11 11:49:12.014932,substation_026,229.82,228.86,228.04,228.45,0.1701,1.37,1.006,0,normal
2026-03-11 11:49:12.514932,substation_018,314.47,232.56,231.84,232.2,0.1298,82.27,1.3543,1,fdi_attack
2026-03-11 11:49:13.014932,substation_026,229.87,225.14,230.46,227.8,7.0896,2.07,1.0091,0,normal
2026-03-11 11:49:13.514932,substation_014,423.97,231.36,232.95,232.15,0.6339,191.81,1.8262,1,fdi_attack
2026-03-11 11:49:14.014932,substation_018,0.0,232.0,230.81,231.4,0.3543,231.4,0.0,1,fdi_attack
2026-03-11 11:49:14.514932,substation_014,119.41,122.06,132.32,127.19,26.3382,7.78,0.9388,0,genuine_fault
2026-03-11 11:49:15.014932,substation_026,94.36,132.2,127.85,130.02,4.7263,35.67,0.7257,0,genuine_fault
2026-03-11 11:49:15.514932,substation_037,229.51,229.28,229.2,229.24,0.0018,0.27,1.0012,0,normal
2026-03-11 11:49:16.014932,substation_042,150.26,168.45,149.82,159.14,86.7969,8.87,0.9442,0,genuine_fault
2026-03-11 11:49:16.514932,substation_022,231.58,229.1,230.39,229.75,0.4125,1.83,1.008,0,normal
2026-03-11 11:49:17.014932,substation_047,43.76,228.11,229.74,228.93,0.6667,185.17,0.1911,1,fdi_attack
2026-03-11 11:49:17.514932,substation_022,413.87,225.26,229.49,227.38,4.4732,186.49,1.8202,1,fdi_attack
2026-03-11 11:49:18.014932,substation_047,134.96,232.55,228.79,230.67,3.529,95.71,0.5851,1,fdi_attack
2026-03-11 11:49:18.514932,substation_025,178.48,180.17,183.42,181.79,2.6424,3.31,0.9818,0,genuine_fault
2026-03-11 11:49:19.014932,substation_008,189.61,186.54,191.14,188.84,5.2709,0.77,1.0041,0,genuine_fault
2026-03-11 11:49:19.514932,substation_028,102.24,231.85,228.01,229.93,3.6916,127.7,0.4446,1,fdi_attack
2026-03-11 11:49:20.014932,substation_032,230.69,230.11,232.68,231.4,1.6581,0.7,0.997,0,normal
2026-03-11 11:49:20.514932,substation_002,185.47,190.28,194.15,192.22,3.7338,6.75,0.9649,0,genuine_fault
2026-03-11 11:49:21.014932,substation_011,185.14,188.81,198.41,193.61,23.0482,8.47,0.9562,0,genuine_fault
2026-03-11 11:49:21.514932,substation_037,389.98,228.38,227.79,228.08,0.0871,161.9,1.7098,1,fdi_attack
2026-03-11 11:49:22.014932,substation_034,229.71,229.11,231.75,230.43,1.7482,0.72,0.9969,0,normal
2026-03-11 11:49:22.514932,substation_012,227.43,230.53,230.88,230.7,0.0306,3.27,0.9858,0,normal
2026-03-11 11:49:23.014932,substation_026,230.97,230.15,228.63,229.39,0.5773,1.58,1.0069,0,normal
2026-03-11 11:49:23.514932,substation_001,108.11,128.75,121.05,124.9,14.8284,16.78,0.8656,0,genuine_fault
2026-03-11 11:49:24.014932,substation_038,210.32,214.25,215.0,214.63,0.1432,4.3,0.9799,0,genuine_fault
2026-03-11 11:49:24.514932,substation_005,228.52,230.41,227.71,229.06,1.825,0.54,0.9976,0,normal
2026-03-11 11:49:25.014932,substation_011,231.5,230.95,233.65,232.3,1.8215,0.8,0.9966,0,normal
2026-03-11 11:49:25.514932,substation_040,155.41,233.04,231.53,232.29,0.5642,76.88,0.669,1,fdi_attack
2026-03-11 11:49:26.014932,substation_018,229.76,230.21,228.93,229.57,0.4155,0.19,1.0008,0,normal
2026-03-11 11:49:26.514932,substation_044,394.79,227.79,227.84,227.82,0.0005,166.98,1.7329,1,fdi_attack
2026-03-11 11:49:27.014932,substation_049,0.0,231.76,226.48,229.12,6.9737,229.12,0.0,1,fdi_attack
2026-03-11 11:49:27.514932,substation_043,230.89,231.18,232.07,231.62,0.2003,0.74,0.9968,0,normal
2026-03-11 11:49:28.014932,substation_040,233.33,232.26,227.91,230.08,4.7449,3.25,1.0141,0,normal
2026-03-11 11:49:28.514932,substation_005,114.76,121.93,130.23,126.08,17.2597,11.32,0.9102,0,genuine_fault
2026-03-11 11:49:29.014932,substation_025,150.94,226.4,228.42,227.41,1.0283,76.47,0.6637,1,fdi_attack
2026-03-11 11:49:29.514932,substation_014,32.83,230.9,228.58,229.74,1.3451,196.92,0.1429,1,fdi_attack
2026-03-11 11:49:30.014932,substation_043,139.95,166.69,164.73,165.71,0.9678,25.76,0.8446,0,genuine_fault
2026-03-11 11:49:30.514932,substation_007,199.97,206.2,202.81,204.5,2.8672,4.53,0.9778,0,genuine_fault
2026-03-11 11:49:31.014932,substation_032,125.4,157.76,152.78,155.27,6.1856,29.87,0.8076,0,genuine_fault
2026-03-11 11:49:31.514932,substation_017,32.55,230.68,230.5,230.59,0.0079,198.04,0.1412,1,fdi_attack
2026-03-11 11:49:32.014932,substation_005,0.0,230.08,233.01,231.54,2.1503,231.54,0.0,1,fdi_attack
2026-03-11 11:49:32.514932,substation_001,174.2,188.21,184.06,186.13,4.2958,11.93,0.9359,0,genuine_fault
2026-03-11 11:49:33.014932,substation_024,129.83,134.45,155.4,144.93,109.7767,15.1,0.8958,0,genuine_fault
2026-03-11 11:49:33.514932,substation_002,195.99,195.97,204.73,200.35,19.2105,4.36,0.9782,0,genuine_fault
2026-03-11 11:49:34.014932,substation_046,0.0,229.06,229.04,229.05,0.0001,229.05,0.0,1,fdi_attack
2026-03-11 11:49:34.514932,substation_045,96.68,98.69,110.97,104.83,37.6787,8.16,0.9222,0,genuine_fault
2026-03-11 11:49:35.014932,substation_040,117.28,147.29,141.47,144.38,8.4657,27.1,0.8123,0,genuine_fault
2026-03-11 11:49:35.514932,substation_048,133.32,145.52,158.54,152.03,42.3761,18.71,0.8769,0,genuine_fault
2026-03-11 11:49:36.014932,substation_005,69.45,230.92,231.7,231.31,0.1501,161.86,0.3003,1,fdi_attack
2026-03-11 11:49:36.514932,substation_025,229.33,231.44,230.37,230.9,0.2882,1.58,0.9932,0,normal
2026-03-11 11:49:37.014932,substation_029,185.96,194.84,192.87,193.86,0.9653,7.9,0.9593,0,genuine_fault
2026-03-11 11:49:37.514932,substation_031,231.08,233.89,229.5,231.69,4.8245,0.61,0.9974,0,normal
2026-03-11 11:49:38.014932,substation_039,230.82,225.42,228.31,226.87,2.0872,3.96,1.0175,0,normal
2026-03-11 11:49:38.514932,substation_003,126.14,153.39,131.18,142.28,123.3591,16.15,0.8865,0,genuine_fault
2026-03-11 11:49:39.014932,substation_000,183.92,189.62,183.18,186.4,10.3692,2.48,0.9867,0,genuine_fault
2026-03-11 11:49:39.514932,substation_010,115.75,125.05,118.23,121.64,11.62,5.89,0.9516,0,genuine_fault
2026-03-11 11:49:40.014932,substation_043,149.4,155.47,152.74,154.11,1.8662,4.71,0.9695,0,genuine_fault
2026-03-11 11:49:40.514932,substation_002,230.95,229.49,228.03,228.76,0.5376,2.19,1.0096,0,normal
2026-03-11 11:49:41.014932,substation_004,116.38,124.49,138.67,131.58,50.2911,15.2,0.8845,0,genuine_fault
2026-03-11 11:49:41.514932,substation_049,341.95,225.06,229.35,227.21,4.6062,114.75,1.505,1,fdi_attack
2026-03-11 11:49:42.014932,substation_032,187.67,197.43,186.0,191.72,32.6652,4.05,0.9789,0,genuine_fault
2026-03-11 11:49:42.514932,substation_042,231.67,230.65,232.13,231.39,0.5495,0.27,1.0012,0,normal
2026-03-11 11:49:43.014932,substation_048,230.12,230.51,230.33,230.42,0.0083,0.29,0.9987,0,normal
2026-03-11 11:49:43.514932,substation_018,228.13,230.06,227.9,228.98,1.1701,0.85,0.9963,0,normal
2026-03-11 11:49:44.014932,substation_005,228.29,227.74,230.91,229.32,2.5023,1.03,0.9955,0,normal
2026-03-11 11:49:44.514932,substation_029,193.17,189.35,193.4,191.37,4.0951,1.79,1.0094,0,genuine_fault
2026-03-11 11:49:45.014932,substation_006,230.38,227.68,225.12,226.4,1.6345,3.98,1.0176,0,normal
2026-03-11 11:49:45.514932,substation_046,227.83,230.82,228.59,229.71,1.2437,1.88,0.9918,0,normal
2026-03-11 11:49:46.014932,substation_003,159.25,161.77,169.93,165.85,16.6453,6.6,0.9602,0,genuine_fault
2026-03-11 11:49:46.514932,substation_032,231.28,230.81,230.61,230.71,0.0098,0.57,1.0025,0,normal
2026-03-11 11:49:47.014932,substation_005,227.64,229.08,231.09,230.09,1.0081,2.44,0.9894,0,normal
2026-03-11 11:49:47.514932,substation_041,231.35,229.78,228.62,229.2,0.3364,2.15,1.0094,0,normal
2026-03-11 11:49:48.014932,substation_019,301.49,234.6,229.43,232.01,6.6818,69.47,1.2994,1,fdi_attack
2026-03-11 11:49:48.514932,substation_012,0.0,232.12,230.51,231.32,0.6488,231.32,0.0,1,fdi_attack
2026-03-11 11:49:49.014932,substation_000,209.54,210.45,208.1,209.27,1.3763,0.26,1.0013,0,genuine_fault
2026-03-11 11:49:49.514932,substation_005,231.53,224.65,229.27,226.96,5.3378,4.57,1.0201,0,normal
2026-03-11 11:49:50.014932,substation_027,230.64,229.82,229.73,229.77,0.002,0.87,1.0038,0,normal
2026-03-11 11:49:50.514932,substation_043,230.41,230.9,229.88,230.39,0.2572,0.02,1.0001,0,normal
2026-03-11 11:49:51.014932,substation_024,118.25,148.58,128.22,138.4,103.5495,20.15,0.8544,0,genuine_fault
2026-03-11 11:49:51.514932,substation_020,389.82,234.46,233.43,233.94,0.2655,155.88,1.6663,1,fdi_attack
2026-03-11 11:49:52.014932,substation_037,226.99,234.03,227.63,230.83,10.2224,3.84,0.9833,0,normal
2026-03-11 11:49:52.514932,substation_035,104.36,226.18,234.54,230.36,17.481,126.0,0.453,1,fdi_attack
2026-03-11 11:49:53.014932,substation_030,366.63,229.31,232.87,231.09,3.1607,135.54,1.5865,1,fdi_attack
2026-03-11 11:49:53.514932,substation_028,232.24,230.49,228.44,229.47,1.0553,2.77,1.0121,0,normal
2026-03-11 11:49:54.014932,substation_043,0.0,232.3,231.83,232.07,0.0542,232.07,0.0,1,fdi_attack
2026-03-11 11:49:54.514932,substation_026,353.97,233.49,229.94,231.72,3.1612,122.26,1.5276,1,fdi_attack
2026-03-11 11:49:55.014932,substation_032,0.0,230.99,232.54,231.77,0.6019,231.77,0.0,1,fdi_attack
2026-03-11 11:49:55.514932,substation_031,116.36,226.41,226.45,226.43,0.0004,110.06,0.5139,1,fdi_attack
2026-03-11 11:49:56.014932,substation_019,396.95,231.94,228.57,230.26,2.8313,166.7,1.724,1,fdi_attack
2026-03-11 11:49:56.514932,substation_005,427.3,233.1,228.67,230.88,4.8979,196.42,1.8507,1,fdi_attack
2026-03-11 11:49:57.014932,substation_023,230.04,232.39,231.67,232.03,0.1292,1.99,0.9914,0,normal
2026-03-11 11:49:57.514932,substation_033,231.08,233.13,225.74,229.44,13.6794,1.64,1.0072,0,normal
2026-03-11 11:49:58.014932,substation_047,154.39,229.39,231.77,230.58,1.4052,76.19,0.6696,1,fdi_attack
2026-03-11 11:49:58.514932,substation_020,367.39,227.02,229.03,228.03,1.0125,139.36,1.6112,1,fdi_attack
2026-03-11 11:49:59.014932,substation_038,231.62,228.95,228.91,228.93,0.0003,2.69,1.0118,0,normal
2026-03-11 11:49:59.514932,substation_011,232.45,234.99,231.89,233.44,2.3966,0.99,0.9958,0,normal
2026-03-11 11:50:00.014932,substation_017,102.76,140.58,106.38,123.48,292.4202,20.72,0.8322,0,genuine_fault
2026-03-11 11:50:00.514932,substation_016,115.13,146.49,124.58,135.54,119.984,20.4,0.8495,0,genuine_fault
2026-03-11 11:50:01.014932,substation_041,377.78,230.68,229.67,230.17,0.2547,147.61,1.6413,1,fdi_attack
2026-03-11 11:50:01.514932,substation_015,183.57,198.22,196.32,197.27,0.9089,13.7,0.9306,0,genuine_fault
2026-03-11 11:50:02.014932,substation_007,233.45,229.81,232.96,231.38,2.4761,2.06,1.0089,0,normal
2026-03-11 11:50:02.514932,substation_021,212.84,211.87,215.6,213.74,3.4736,0.9,0.9958,0,genuine_fault
2026-03-11 11:50:03.014932,substation_001,129.63,135.52,154.89,145.2,93.8305,15.57,0.8927,0,genuine_fault
2026-03-11 11:50:03.514932,substation_024,212.26,213.58,213.82,213.7,0.0147,1.44,0.9933,0,genuine_fault
2026-03-11 11:50:04.014932,substation_029,0.0,230.37,229.65,230.01,0.1275,230.01,0.0,1,fdi_attack
2026-03-11 11:50:04.514932,substation_037,349.07,229.0,225.05,227.02,3.912,122.05,1.5376,1,fdi_attack
2026-03-11 11:50:05.014932,substation_027,125.37,153.02,150.23,151.62,1.9484,26.25,0.8269,0,genuine_fault
2026-03-11 11:50:05.514932,substation_049,231.05,232.45,233.24,232.84,0.1573,1.79,0.9923,0,normal
2026-03-11 11:50:06.014932,substation_012,416.23,232.22,230.38,231.3,0.8484,184.93,1.7995,1,fdi_attack
2026-03-11 11:50:06.514932,substation_042,162.65,171.75,171.91,171.83,0.0067,9.18,0.9466,0,genuine_fault
2026-03-11 11:50:07.014932,substation_026,0.0,229.58,226.92,228.25,1.7615,228.25,0.0,1,fdi_attack
2026-03-11 11:50:07.514932,substation_027,130.96,140.67,131.06,135.86,23.0564,4.91,0.9639,0,genuine_fault
2026-03-11 11:50:08.014932,substation_017,227.87,227.75,232.19,229.97,4.9327,2.1,0.9909,0,normal
2026-03-11 11:50:08.514932,substation_036,202.92,201.88,208.41,205.15,10.6466,2.22,0.9892,0,genuine_fault
2026-03-11 11:50:09.014932,substation_044,94.15,104.62,136.2,120.41,249.2932,26.26,0.7819,0,genuine_fault
2026-03-11 11:50:09.514932,substation_006,115.99,228.66,227.65,228.16,0.2582,112.17,0.5084,1,fdi_attack
2026-03-11 11:50:10.014932,substation_028,160.11,228.07,230.36,229.22,1.3091,69.11,0.6985,1,fdi_attack
2026-03-11 11:50:10.514932,substation_007,175.88,177.02,186.4,181.71,21.9848,5.83,0.9679,0,genuine_fault
2026-03-11 11:50:11.014932,substation_039,148.33,171.3,152.48,161.89,88.5792,13.56,0.9163,0,genuine_fault
2026-03-11 11:50:11.514932,substation_011,167.96,228.48,229.54,229.01,0.28,61.05,0.7334,1,fdi_attack
2026-03-11 11:50:12.014932,substation_045,233.5,228.0,228.44,228.22,0.0466,5.28,1.0231,0,normal
2026-03-11 11:50:12.514932,substation_034,212.47,216.63,209.46,213.04,12.8538,0.57,0.9973,0,genuine_fault
2026-03-11 11:50:13.014932,substation_038,231.74,230.79,227.96,229.37,2.005,2.36,1.0103,0,normal
2026-03-11 11:50:13.514932,substation_024,230.42,231.71,228.29,230.0,2.9221,0.42,1.0018,0,normal
2026-03-11 11:50:14.014932,substation_031,230.03,227.36,228.09,227.73,0.1317,2.3,1.0101,0,normal
2026-03-11 11:50:14.514932,substation_008,0.0,229.55,229.22,229.38,0.0262,229.38,0.0,1,fdi_attack
2026-03-11 11:50:15.014932,substation_006,219.18,218.77,215.84,217.3,2.1433,1.87,1.0086,0,genuine_fault
2026-03-11 11:50:15.514932,substation_045,152.17,154.19,158.7,156.45,5.0777,4.28,0.9727,0,genuine_fault
2026-03-11 11:50:16.014932,substation_009,152.22,156.83,172.75,164.79,63.3683,12.57,0.9237,0,genuine_fault
